section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source
relationships,REL_001,,,comorbidity,,source,DIS_001,Multiple guidelines per related entities
relationships,REL_001,,,comorbidity,,target,HTN_001,Multiple guidelines per related entities
relationships,REL_001,,,comorbidity,,description,糖尿病与高血压常共存，相互影响,Multiple guidelines per related entities
relationships,REL_001,,,comorbidity,,prevalence,0.75,Multiple guidelines per related entities
relationships,REL_001,,,comorbidity,,bidirectional,True,Multiple guidelines per related entities
relationships,REL_001,,,comorbidity,,management_impact,需要更严格的血压控制目标,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,source,DIS_001,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,target,DLP_001,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,description,糖尿病与血脂异常共病，增加心血管风险,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,prevalence,0.6,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,risk_multiplier,3.5,Multiple guidelines per related entities
relationships,REL_002,,,comorbidity,,treatment_modification,LDL-C目标更严格,Multiple guidelines per related entities
relationships,REL_003,,,increases_risk,,source,HTN_001,Multiple guidelines per related entities
relationships,REL_003,,,increases_risk,,target,DLP_001,Multiple guidelines per related entities
relationships,REL_003,,,increases_risk,,description,高血压增加血脂异常风险,Multiple guidelines per related entities
relationships,REL_003,,,increases_risk,,risk_ratio,2.3,Multiple guidelines per related entities
relationships,REL_003,,,increases_risk,,confidence_interval,1.8-2.9,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,source,THY_001,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,target,DIS_001,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,description,甲亢可导致血糖升高和胰岛素抵抗,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,mechanism,甲状腺激素增加糖原分解和糖异生,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,prevalence,0.15,Multiple guidelines per related entities
relationships,REL_004,,,metabolic_association,,treatment_consideration,甲亢控制后血糖通常改善,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,source,THY_002,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,target,DLP_001,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,description,甲减常伴血脂升高,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,mechanism,甲状腺激素缺乏影响脂质代谢,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,prevalence,0.85,Multiple guidelines per related entities
relationships,REL_005,,,metabolic_association,,reversibility,甲状腺激素替代治疗可改善血脂,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,source,ADR_002,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,target,DIS_001,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,description,库欣综合征导致糖尿病,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,mechanism,皮质醇过多引起胰岛素抵抗,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,prevalence,0.8,Multiple guidelines per related entities
relationships,REL_006,,,hormonal_interaction,,severity,通常为严重糖尿病,Multiple guidelines per related entities
