section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,name_en,Continuous Glucose Monitoring (CGM),ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,description,实时监测间质液中葡萄糖浓度变化的医疗设备，提供连续血糖信息和趋势预警,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.real_time_cgm.definition,实时连续血糖监测系统（rtCGM）,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.real_time_cgm.features,实时显示血糖值; 血糖趋势箭头; 高低血糖报警; 历史数据回顾,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.real_time_cgm.examples,Dexcom G6/G7; FreeStyle Libre 2; Medtronic Guardian; 雅培瞬感,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.flash_glucose_monitoring.definition,闪测血糖监测系统（FGM）,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.flash_glucose_monitoring.features,扫描获取血糖值; 14天连续佩戴; 无需校准; 防水设计,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,classification.flash_glucose_monitoring.representative,FreeStyle Libre系列,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.measurement_range,2.2-22.2 mmol/L (40-400 mg/dL),ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.accuracy,MARD <10%（平均绝对相对偏差）,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.sensor_life,10-14天,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.calibration,工厂校准或每日1-2次指血校准,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.data_transmission,蓝牙、NFC近场通信,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,technical_specifications.waterproof_rating,IPX8防水等级,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,clinical_benefits.glycemic_control.hba1c_reduction,0.3-0.5%的HbA1c下降,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,clinical_benefits.glycemic_control.time_in_range,目标范围内时间增加,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,clinical_benefits.glycemic_control.hypoglycemia_reduction,严重低血糖事件减少,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,clinical_benefits.lifestyle_impact,减少指血检测频次; 提高血糖管理信心; 改善生活质量; 夜间低血糖预警,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,clinical_benefits.clinical_decision_support,血糖变异性评估; 餐后血糖模式识别; 运动对血糖的影响; 药物调整指导,ADA Standards of Medical Care in Diabetes 2025
entities.diabetes_technology_devices,DM_TECH_001,连续血糖监测系统,,medical_device,血糖监测技术,key_metrics.time_in_range.definition,血糖在目标范围内的时间百分比,ADA Standards of Medical Care in Diabetes 2025
