section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,name_en,Male Hypogonadism,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,description,男性睾丸产生睾酮不足或无法产生足够精子的内分泌疾病,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,icd_10,E29.1,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,epidemiology.prevalence,40岁以上男性约20%,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,epidemiology.incidence_rate,随年龄增长而增加,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,epidemiology.age_distribution,50岁后发病率显著上升,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,epidemiology.risk_factors,年龄; 肥胖; 糖尿病; 代谢综合征; 慢性疾病,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.primary.description,睾丸本身疾病导致,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.primary.causes,Klinefelter综合征; 睾丸创伤; 睾丸炎; 化疗或放疗; 先天性睾丸发育异常,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.primary.hormone_pattern,低睾酮，高LH/FSH,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.secondary.description,下丘脑-垂体轴异常,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.secondary.causes,垂体肿瘤; Kallmann综合征; 慢性疾病; 药物（糖皮质激素、阿片类）; 营养不良,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_mechanism.secondary.hormone_pattern,低睾酮，低或正常LH/FSH,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_onset.congenital,先天性，青春期前发病,American Urological Association Male Hypogonadism Guidelines 2024
male_endocrine_entities,MAL_001,男性性腺功能减退症,,reproductive_endocrine_disorder,male_endocrine_disease,classification.by_onset.acquired,获得性，成年后发病,American Urological Association Male Hypogonadism Guidelines 2024
