Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,visit_date,就诊日期,date,,,,,Y,评估日期,病程记录
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,各年龄段
Basic_Info,gender,性别,categorical,,"Male,Female",,,Y,性别,男性稍多

Diagnosis,psoriasis_type,银屑病类型,categorical,,"Plaque,Guttate,Inverse,Pustular,Erythrodermic,Nail,Scalp",,,Y,斑块型/点滴状/反向型/脓疱型/红皮病型/甲/头皮,临床分型
Diagnosis,plaque_psoriasis,斑块型银屑病,boolean,,,,,Y,最常见类型90%,慢性斑块
Diagnosis,guttate_psoriasis,点滴状银屑病,boolean,,,,,N,小斑点,链球菌感染后
Diagnosis,pustular_psoriasis,脓疱型银屑病,boolean,,,,,N,无菌脓疱,严重类型
Diagnosis,erythrodermic_psoriasis,红皮病型银屑病,boolean,,,,,N,>90% BSA红斑,危重症
Diagnosis,inverse_psoriasis,反向型银屑病,boolean,,,,,N,皮肤皱褶,鳞屑少

Onset,onset_age,发病年龄,integer,years,0-120,,,Y,起病年龄,双峰分布15-25/50-60
Onset,disease_duration,病程,integer,months,0-1200,,,Y,病程月数,慢性病程
Onset,type_i_psoriasis,I型银屑病,boolean,,,,,N,<40岁起病,家族史/严重
Onset,type_ii_psoriasis,II型银屑病,boolean,,,,,N,>40岁起病,散发/较轻

Distribution,bsa_affected,体表面积受累,decimal,%,0-100,,,Y,BSA%,严重度评估
Distribution,scalp,头皮,boolean,,,,,Y,头皮受累,常见部位50-80%
Distribution,face,面部,boolean,,,,,N,面部受累,少见
Distribution,trunk,躯干,boolean,,,,,Y,躯干受累,常见部位
Distribution,extensor_surfaces,伸侧,boolean,,,,,Y,肘膝伸侧,特征性分布
Distribution,flexural_areas,屈侧,boolean,,,,,N,腋窝/腹股沟,反向型
Distribution,palms_soles,掌跖,boolean,,,,,N,手掌足底,脓疱型
Distribution,genitalia,生殖器,boolean,,,,,N,生殖器受累,QOL影响
Distribution,nails,甲,boolean,,,,,Y,指甲受累,50%患者

Morphology,erythema,红斑,boolean,,,,,Y,鲜红斑块,炎症活动
Morphology,scaling,鳞屑,boolean,,,,,Y,银白色鳞屑,角质过度形成
Morphology,plaque_thickness,斑块厚度,categorical,,"Thin,Moderate,Thick",,,Y,薄/中/厚,严重程度
Morphology,well_demarcated,边界清楚,boolean,,,,,Y,境界明显,诊断特征
Morphology,auspitz_sign,Auspitz征,boolean,,,,,N,刮除鳞屑后点状出血,诊断性体征
Morphology,koebner_phenomenon,Koebner现象,boolean,,,,,N,同形反应,创伤诱发

Nail_Changes,nail_pitting,甲凹陷,boolean,,,,,N,点状凹陷,甲银屑病
Nail_Changes,onycholysis,甲剥离,boolean,,,,,N,甲板分离,甲银屑病
Nail_Changes,subungual_hyperkeratosis,甲下角化过度,boolean,,,,,N,甲下增厚,甲银屑病
Nail_Changes,oil_drop_sign,油滴征,boolean,,,,,N,黄褐色斑,甲银屑病
