Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,trauma_date,创伤时间,datetime,,,,,Y,受伤时间,黄金时间
Basic_Info,arrival_time,到院时间,datetime,,,,,Y,到达急诊时间,院前延误
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,老年预后差
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,人群特征
Basic_Info,body_weight,体重,decimal,kg,0-300,29463-7,,Y,当前体重,输液计算

Mechanism,injury_mechanism,损伤机制,categorical,,MVC,Motorcycle,Pedestrian,Fall,Assault,Penetrating,Blast,Crush,Burn,Other,,,Y,车祸/摩托车/行人/跌落/袭击/穿透伤/爆炸/挤压/烧伤/其他,致伤机制
Mechanism,mvc_details,车祸细节,categorical,,NA,Unrestrained,Airbag,Ejection,Rollover,High_Speed,,,N,未系安全带/气囊展开/甩出/翻滚/高速,高能量
Mechanism,fall_height,跌落高度,decimal,m,0-500,,,N,跌落米数,>6m高能量
Mechanism,penetrating_type,穿透伤类型,categorical,,NA,Gunshot,Stab,Impalement,,,N,枪伤/刀刺/刺入物,穿透性
Mechanism,energy_level,能量等级,categorical,,Low,Moderate,High,,,Y,低/中/高能量,损伤严重度

Prehospital,scene_time,现场停留时间,integer,min,0-500,,,N,院前时间,Scoop and run
Prehospital,gcs_scene,现场GCS,integer,,3-15,9269-2,,Y,格拉斯哥昏迷评分,意识状态
Prehospital,airway_intervention,气道干预,categorical,,None,OPA,NPA,Intubation,Surgical_Airway,,,Y,无/口咽通气道/鼻咽通气道/插管/外科气道,院前气道
Prehospital,iv_access,静脉通路,categorical,,None,Peripheral,IO,Central,,,Y,无/外周/骨内/中心,液体复苏
Prehospital,fluids_given,院前输液量,integer,mL,0-10000,,,N,晶体液,早期复苏
Prehospital,blood_products_prehospital,院前输血,boolean,,,,,N,院前输血,严重出血

Primary_Survey,airway_status,气道状态,categorical,,Patent,Obstructed,Secured,,,Y,通畅/阻塞/已建立,A-气道
Primary_Survey,c_spine_immobilization,颈椎固定,boolean,,,,,Y,颈托固定,脊柱保护
Primary_Survey,breathing_adequacy,呼吸充分性,categorical,,Adequate,Inadequate,Absent,,,Y,充分/不充分/无,B-呼吸
Primary_Survey,breath_sounds,呼吸音,categorical,,Bilateral_Equal,Decreased_Left,Decreased_Right,Absent_Left,Absent_Right,,,Y,双侧对称/左侧减弱/右侧减弱/左侧消失/右侧消失,张力性气胸
Primary_Survey,tracheal_deviation,气管偏移,categorical,,Midline,Deviated,,,N,正中/偏移,张力性气胸
Primary_Survey,jugular_venous_distension,颈静脉怒张,boolean,,,,,N,JVD,心包填塞/张力性气胸
Primary_Survey,circulation_status,循环状态,categorical,,Stable,Compensated_Shock,Decompensated_Shock,Cardiac_Arrest,,,Y,稳定/代偿性休克/失代偿性休克/心脏骤停,C-循环
Primary_Survey,skin_perfusion,皮肤灌注,categorical,,Warm_Dry,Cool_Clammy,Mottled,,,Y,温暖干燥/湿冷/花斑,组织灌注
Primary_Survey,disability_gcs,GCS评分,integer,,3-15,9269-2,,Y,D-神经,意识状态
Primary_Survey,pupils,瞳孔,categorical,,Equal_Reactive,Unequal,Dilated,Pinpoint,Nonreactive,,,Y,等大等圆/不等/散大/针尖/无反应,脑疝
Primary_Survey,exposure_hypothermia,暴露与低体温,categorical,,Normothermic,Mild_Hypothermia,Moderate_Hypothermia,Severe_Hypothermia,,,Y,正常体温/轻度<36/中度<34/重度<32°C,E-暴露

Vital_Signs,sbp,收缩压,integer,mmHg,0-300,8480-6,,Y,收缩压,休克SBP<90
Vital_Signs,dbp,舒张压,integer,mmHg,0-200,8462-4,,Y,舒张压,灌注压
Vital_Signs,map,平均动脉压,decimal,mmHg,0-200,8478-0,,Y,MAP,TBI目标≥80
Vital_Signs,heart_rate,心率,integer,bpm,0-300,8867-4,,Y,心率,代偿性心动过速
Vital_Signs,respiratory_rate,呼吸频率,integer,次/min,0-60,9279-1,,Y,呼吸频率,呼吸窘迫
Vital_Signs,temperature,体温,decimal,°C,30-42,8310-5,,Y,体温,失温
Vital_Signs,spo2,血氧饱和度,decimal,%,0-100,59408-5,,Y,SpO2,氧合

GCS,gcs_total,GCS总分,integer,,3-15,9269-2,,Y,格拉斯哥昏迷评分,TBI严重度
GCS,gcs_eye,睁眼反应,integer,,1-4,9267-6,,Y,E,自主4/语言3/疼痛2/无1
GCS,gcs_verbal,语言反应,integer,,1-5,9270-0,,Y,V,定向5/混乱4/单词3/发音2/无1
GCS,gcs_motor,运动反应,integer,,1-6,9268-4,,Y,M,遵嘱6/定位5/躲避4/屈曲3/伸展2/无1
GCS,gcs_severity,GCS严重度,categorical,,Severe,Moderate,Mild,,,Y,重度3-8/中度9-12/轻度13-15,颅脑损伤分级

Hemorrhage_Class,shock_class,休克分级,categorical,,Class_I,Class_II,Class_III,Class_IV,,,Y,I级<15%/II级15-30%/III级30-40%/IV级>40%,失血量估计
Hemorrhage_Class,estimated_blood_loss,估计失血量,decimal,mL,0-10000,,,N,失血量,输血指征

External_Injuries,scalp_laceration,头皮裂伤,boolean,,,,,N,头皮伤,出血
External_Injuries,facial_injuries,面部损伤,boolean,,,,,N,面部伤,气道风险
External_Injuries,chest_wall_injury,胸壁损伤,boolean,,,,,N,胸壁伤,连枷胸
External_Injuries,abdominal_injury,腹部损伤,boolean,,,,,N,腹部伤,实质脏器
External_Injuries,pelvic_injury,骨盆损伤,boolean,,,,,N,骨盆伤,大出血
External_Injuries,extremity_injuries,四肢损伤,boolean,,,,,N,四肢伤,骨折
External_Injuries,open_fractures,开放性骨折,boolean,,,,,N,开放骨折,感染风险
External_Injuries,degloving,撕脱伤,boolean,,,,,N,皮肤撕脱,软组织损伤

Head_Injury,head_trauma,颅脑损伤,boolean,,,,,Y,TBI,神经外科
Head_Injury,loss_of_consciousness,意识丧失,boolean,,,,,Y,LOC,脑震荡
Head_Injury,amnesia,遗忘,categorical,,None,Retrograde,Anterograde,Both,,,N,无/逆行/顺行/双向,脑震荡
Head_Injury,skull_fracture,颅骨骨折,boolean,,,,,N,颅骨骨折,开放性TBI
Head_Injury,basal_skull_fracture_signs,颅底骨折征,categorical,,None,Battle_Sign,Raccoon_Eyes,CSF_Rhinorrhea,CSF_Otorrhea,Hemotympanum,,,N,无/Battle征/熊猫眼/脑脊液鼻漏/脑脊液耳漏/鼓室积血,颅底骨折

Chest_Trauma,chest_injury,胸部创伤,boolean,,,,,Y,胸部伤,致命性损伤
Chest_Trauma,rib_fractures,肋骨骨折,boolean,,,,,N,肋骨骨折,疼痛/通气
Chest_Trauma,flail_chest,连枷胸,boolean,,,,,N,多发多段肋骨骨折,反常呼吸
Chest_Trauma,pneumothorax,气胸,categorical,,None,Simple,Tension,Open,,,N,无/单纯/张力/开放,即刻减压
Chest_Trauma,hemothorax,血胸,categorical,,None,Small,Moderate,Massive,,,N,无/少量/中量/大量,胸腔引流
Chest_Trauma,pulmonary_contusion,肺挫伤,boolean,,,,,N,肺挫伤,呼吸衰竭
Chest_Trauma,cardiac_injury,心脏损伤,categorical,,None,Contusion,Tamponade,Rupture,,,N,无/挫伤/填塞/破裂,Beck三联征
Chest_Trauma,aortic_injury,主动脉损伤,boolean,,,,,N,主动脉离断,纵隔增宽
Chest_Trauma,diaphragm_rupture,膈肌破裂,boolean,,,,,N,膈肌破裂,腹腔脏器进入胸腔

Abdominal_Trauma,abdominal_trauma,腹部创伤,boolean,,,,,Y,腹部伤,内出血
