Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,visit_date,就诊日期,date,,,,,Y,评估日期,病程记录
Basic_Info,age,年龄,integer,years,50-100,,,Y,患者年龄,发病年龄
Basic_Info,gender,性别,categorical,,"Male,Female",,,Y,性别,女性风险稍高
Basic_Info,education_years,受教育年限,integer,years,0-25,,,N,教育程度,认知储备

Onset,age_of_onset,发病年龄,integer,years,40-100,,,Y,起病年龄,早发/晚发
Onset,disease_duration,病程,integer,months,0-300,,,Y,病程月数,疾病进展
Onset,onset_type,起病方式,categorical,,"Insidious,Gradual,Subacute",,,Y,隐匿/渐进/亚急性,典型隐匿起病
Onset,presenting_symptom,首发症状,categorical,,"Memory_Loss,Language_Problem,Behavioral_Change,Spatial_Disorientation",,,Y,首发表现,记忆力下降最常见

Clinical_Stage,stage,临床分期,categorical,,"Preclinical,MCI,Mild_Dementia,Moderate_Dementia,Severe_Dementia",,,Y,疾病阶段,功能损害程度
Clinical_Stage,functional_status,功能状态,categorical,,"Independent,Needs_Assistance,Dependent",,,Y,日常生活能力,独立/需帮助/依赖

MMSE,mmse_performed,MMSE检查,boolean,,,,,Y,简易精神状态检查,认知筛查
MMSE,mmse_total_score,MMSE总分,integer,,0-30,72106-8,,Y,总分,≤24异常
MMSE,mmse_orientation,定向力,integer,,0-10,,,N,时间/地点定向,早期受损
MMSE,mmse_memory,记忆力,integer,,0-6,,,N,即刻/延迟回忆,核心症状
MMSE,mmse_attention,注意力和计算,integer,,0-5,,,N,连续减7,执行功能
MMSE,mmse_language,语言,integer,,0-8,,,N,命名/复述/理解,语言障碍
MMSE,mmse_visuospatial,视空间,integer,,0-1,,,N,图形复制,视空间能力

MoCA,moca_performed,MoCA检查,boolean,,,,,N,蒙特利尔认知评估,更敏感
MoCA,moca_total_score,MoCA总分,integer,,0-30,72172-0,,N,总分,<26异常
MoCA,moca_executive,执行功能,integer,,0-5,,,N,连线/抽象,额叶功能
MoCA,moca_naming,命名,integer,,0-3,,,N,动物命名,语义记忆
MoCA,moca_memory,记忆,integer,,0-5,,,N,词语回忆,情景记忆
MoCA,moca_attention,注意力,integer,,0-6,,,N,数字广度/警觉,注意网络
MoCA,moca_language,语言,integer,,0-3,,,N,句子复述/流畅性,语言功能
MoCA,moca_abstraction,抽象思维,integer,,0-2,,,N,相似性,概念形成
MoCA,moca_orientation,定向力,integer,,0-6,,,N,时间/地点,早期受损

CDR,cdr_score,CDR评分,categorical,,"0,0.5,1,2,3",,,Y,临床痴呆评定量表,全面评估
CDR,cdr_memory,记忆,categorical,,"0,0.5,1,2,3",,,Y,记忆领域评分,核心领域
CDR,cdr_orientation,定向力,categorical,,"0,0.5,1,2,3",,,Y,定向力评分,时空定向
CDR,cdr_judgment,判断和解决问题,categorical,,"0,0.5,1,2,3",,,Y,判断力评分,执行功能
CDR,cdr_community_affairs,社区事务,categorical,,"0,0.5,1,2,3",,,Y,社会功能评分,独立生活能力
