Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,event_date,事件日期,datetime,,,,,Y,过敏反应发生时间,时间窗
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,儿童多见
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,人群特征
Basic_Info,body_weight,体重,decimal,kg,0-300,29463-7,,Y,当前体重,肾上腺素剂量

Anaphylaxis_Criteria,anaphylaxis,过敏反应,boolean,,,,,Y,速发全身变态反应,IgE/非IgE介导
Anaphylaxis_Criteria,criteria_met,诊断标准,categorical,,Criteria_1,Criteria_2,Criteria_3,,,Y,标准1急性皮肤/黏膜+呼吸或循环/标准2暴露后≥2系统/标准3暴露后低血压,临床诊断
Anaphylaxis_Criteria,onset_time,起病时间,integer,min,0-1440,,,Y,暴露后分钟数,数分钟至数小时
Anaphylaxis_Criteria,biphasic_reaction,双相反应,boolean,,,,,N,1-72h再发,10-20%发生率

Trigger,trigger_identified,触发物识别,boolean,,,,,Y,致敏原,病因
Trigger,trigger_type,触发物类型,categorical,,Food,Drug,Insect_Sting,Latex,Exercise,Idiopathic,,,Y,食物/药物/昆虫叮咬/乳胶/运动/不明,变应原
Trigger,food_allergen,食物变应原,categorical,,NA,Peanuts,Tree_Nuts,Shellfish,Fish,Milk,Eggs,Wheat,Soy,,,N,花生/坚果/贝类/鱼类/牛奶/鸡蛋/小麦/大豆,常见食物
Trigger,drug_allergen,药物变应原,categorical,,NA,Penicillin,Cephalosporin,NSAIDs,Aspirin,Opioids,Anesthetics,Contrast_Media,,,N,青霉素/头孢/NSAID/阿司匹林/阿片类/麻醉剂/造影剂,常见药物
Trigger,insect_sting,昆虫叮咬,categorical,,NA,Bee,Wasp,Hornet,Fire_Ant,,,N,蜜蜂/黄蜂/大黄蜂/火蚁,膜翅目
Trigger,time_since_exposure,暴露后时间,integer,min,0-1440,,,Y,暴露至症状,数分钟至2h

Skin_Mucosal,skin_symptoms,皮肤症状,boolean,,,,,Y,皮肤/黏膜受累,80-90%
Skin_Mucosal,urticaria,荨麻疹,boolean,,,,,Y,风团,速发皮疹
Skin_Mucosal,angioedema,血管性水肿,boolean,,,,,Y,组织肿胀,气道风险
Skin_Mucosal,pruritus,瘙痒,boolean,,,,,Y,全身瘙痒,肥大细胞脱颗粒
Skin_Mucosal,flushing,潮红,boolean,,,,,Y,皮肤发红,血管扩张
Skin_Mucosal,periorbital_edema,眼周水肿,boolean,,,,,N,眼睑肿胀,血管性水肿
Skin_Mucosal,lip_swelling,口唇肿胀,boolean,,,,,Y,嘴唇肿胀,气道风险

Respiratory,respiratory_symptoms,呼吸道症状,boolean,,,,,Y,呼吸系统受累,致命性
Respiratory,dyspnea,呼吸困难,boolean,,,,,Y,气促,气道阻塞
Respiratory,wheeze,喘鸣,boolean,,,,,Y,哮鸣音,支气管痉挛
Respiratory,stridor,喉鸣,boolean,,,,,Y,吸气性喘鸣,喉头水肿
Respiratory,throat_tightness,咽喉紧缩感,boolean,,,,,Y,喉部紧迫感,上气道肿胀
Respiratory,hoarseness,声嘶,boolean,,,,,Y,声音嘶哑,喉水肿
Respiratory,cough,咳嗽,boolean,,,,,N,咳嗽,气道刺激
Respiratory,nasal_congestion,鼻塞,boolean,,,,,N,鼻堵,鼻黏膜水肿
Respiratory,rhinorrhea,流涕,boolean,,,,,N,流鼻涕,过敏性鼻炎
Respiratory,upper_airway_obstruction,上气道梗阻,boolean,,,,,Y,喉头水肿/舌水肿,致命性并发症

