Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,test_date,检测日期,date,,,,,Y,首次阳性检测,疾病起点
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,危险分层
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,流行病学

Exposure,exposure_history,暴露史,boolean,,,,,Y,确诊病例接触,传染源
Exposure,travel_history,旅行史,boolean,,,,,N,高风险地区,流行病学
Exposure,occupation_risk,职业暴露,categorical,,None,Healthcare_Worker,Essential_Worker,,,N,无/医务人员/必要岗位,高危职业

Symptoms,symptom_onset_date,症状起始日期,date,,,,,Y,症状出现时间,病程计算
Symptoms,fever,发热,boolean,,,,,Y,体温≥37.3°C,常见症状
Symptoms,cough,咳嗽,categorical,,None,Dry_Cough,Productive_Cough,,,Y,无/干咳/湿咳,呼吸道症状
Symptoms,dyspnea,呼吸困难,boolean,,,,,Y,气促,严重度指标
Symptoms,fatigue,乏力,boolean,,,,,Y,疲劳,全身症状
Symptoms,myalgia,肌肉痛,boolean,,,,,Y,肌肉酸痛,全身症状
Symptoms,headache,头痛,boolean,,,,,Y,头痛,神经症状
Symptoms,anosmia,嗅觉丧失,boolean,,,,,Y,失嗅,特异性症状
Symptoms,ageusia,味觉丧失,boolean,,,,,Y,失味,特异性症状
Symptoms,sore_throat,咽痛,boolean,,,,,Y,咽喉痛,上呼吸道
Symptoms,rhinorrhea,流涕,boolean,,,,,N,鼻涕,上呼吸道
Symptoms,nausea_vomiting,恶心呕吐,boolean,,,,,N,消化道症状,非特异性
Symptoms,diarrhea,腹泻,boolean,,,,,Y,腹泻,消化道症状
Symptoms,chest_pain,胸痛,boolean,,,,,N,胸痛,心血管累及

Vital_Signs,temperature,体温,decimal,°C,35-42,8310-5,,Y,体温,发热程度
Vital_Signs,heart_rate,心率,integer,bpm,0-300,8867-4,,Y,心率,循环状态
Vital_Signs,respiratory_rate,呼吸频率,integer,次/min,0-60,9279-1,,Y,呼吸频率,呼吸窘迫
Vital_Signs,sbp,收缩压,integer,mmHg,0-300,8480-6,,Y,收缩压,血流动力学
Vital_Signs,dbp,舒张压,integer,mmHg,0-200,8462-4,,Y,舒张压,血流动力学
Vital_Signs,spo2_room_air,室内空气SpO2,decimal,%,0-100,59408-5,,Y,未吸氧SpO2,氧合状态

Comorbidities,diabetes,糖尿病,boolean,,,,,Y,糖尿病史,重症危险因素
Comorbidities,hypertension,高血压,boolean,,,,,Y,高血压史,心血管基础
Comorbidities,cardiovascular_disease,心血管疾病,boolean,,,,,Y,冠心病/心衰,重症风险
Comorbidities,chronic_lung_disease,慢性肺病,boolean,,,,,Y,COPD/哮喘,呼吸储备
Comorbidities,chronic_kidney_disease,慢性肾病,boolean,,,,,Y,CKD,肾功能基线
Comorbidities,immunosuppression,免疫抑制,boolean,,,,,Y,HIV/器官移植/化疗,重症高危
Comorbidities,obesity,肥胖,boolean,,,,,Y,BMI≥30,代谢因素
Comorbidities,cancer,恶性肿瘤,boolean,,,,,Y,活动性肿瘤,预后不良

Severity_Classification,severity,临床严重度,categorical,,Asymptomatic,Mild,Moderate,Severe,Critical,,,Y,无症状/轻型/普通型/重型/危重型,WHO分级
Severity_Classification,mild_definition,轻型定义,boolean,,,,,N,症状轻微+无肺炎,无需住院
Severity_Classification,moderate_pneumonia,普通型肺炎,boolean,,,,,Y,发热+呼吸道症状+肺炎,住院
Severity_Classification,severe_criteria,重型标准,boolean,,,,,Y,RR≥30/SpO2≤93%/PaO2/FiO2≤300,氧疗需求
Severity_Classification,critical_criteria,危重型标准,boolean,,,,,Y,呼吸衰竭/休克/多器官功能障碍,ICU

Respiratory_Support,oxygen_therapy,氧疗,boolean,,,,,Y,补充氧气,低氧血症
Respiratory_Support,oxygen_delivery,氧疗方式,categorical,,None,Nasal_Cannula,Venturi_Mask,Non_Rebreather,HFNC,NIV,Mechanical_Ventilation,ECMO,,,Y,无/鼻导管/文丘里/无重复呼吸/高流量/无创通气/有创通气/ECMO,支持升级
Respiratory_Support,fio2,吸氧浓度,decimal,%,21-100,3150-0,,Y,FiO2,氧需求
Respiratory_Support,hfnc,高流量鼻导管,boolean,,,,,Y,HFNC,中度呼吸衰竭
Respiratory_Support,niv,无创通气,boolean,,,,,Y,NIV,避免插管
Respiratory_Support,intubation,气管插管,boolean,,,,,Y,有创气道,危重症
Respiratory_Support,mechanical_ventilation,机械通气,boolean,,,,,Y,呼吸机支持,ARDS
Respiratory_Support,ventilator_mode,通气模式,categorical,,NA,Volume_Control,Pressure_Control,PRVC,APRV,,,N,容量控制/压力控制/PRVC/APRV,通气策略
Respiratory_Support,peep,呼气末正压,integer,cmH2O,0-25,,,N,PEEP,肺复张
Respiratory_Support,prone_positioning,俯卧位通气,boolean,,,,,N,Prone,改善氧合
Respiratory_Support,ecmo,体外膜肺氧合,boolean,,,,,N,ECMO,极重度ARDS
Respiratory_Support,ecmo_type,ECMO类型,categorical,,NA,VV_ECMO,VA_ECMO,,,N,VV-ECMO/VA-ECMO,呼吸vs循环

Diagnostic_Testing,rt_pcr,RT-PCR,categorical,,Negative,Positive,Inconclusive,,,Y,阴性/阳性/不确定,核酸检测
Diagnostic_Testing,pcr_ct_value,Ct值,decimal,,0-45,,,N,循环阈值,病毒载量
Diagnostic_Testing,antigen_test,抗原检测,categorical,,Negative,Positive,,,N,快速抗原,初筛
Diagnostic_Testing,antibody_igm,IgM抗体,categorical,,Negative,Positive,,,N,急性期抗体,早期感染
