Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,presentation_date,就诊日期,date,,,,,Y,就诊时间,起病
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,危险分层
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,流行病学

IAI_Classification,iai_type,腹腔感染类型,categorical,,Uncomplicated,Complicated,,,Y,单纯性/复杂性,治疗策略
IAI_Classification,community_acquired,社区获得性,boolean,,,,,Y,CA-IAI,病原谱
IAI_Classification,healthcare_associated,医疗相关,boolean,,,,,Y,HA-IAI,耐药菌风险

Source,infection_source,感染来源,categorical,,Appendicitis,Cholecystitis,Diverticulitis,Perforation,Pancreatitis,Post_Operative,Other,,,Y,阑尾炎/胆囊炎/憩室炎/穿孔/胰腺炎/术后/其他,原发病灶

Appendicitis,appendicitis,急性阑尾炎,boolean,,,,,Y,阑尾炎症,最常见IAI
Appendicitis,appendicitis_type,阑尾炎类型,categorical,,None,Simple,Gangrenous,Perforated,,,N,无/单纯性/坏疽性/穿孔性,严重度
Appendicitis,appendiceal_abscess,阑尾周围脓肿,boolean,,,,,N,局限性脓肿,复杂性

Cholecystitis,acute_cholecystitis,急性胆囊炎,boolean,,,,,Y,胆囊炎症,第二常见
Cholecystitis,cholecystitis_grade,胆囊炎分级,categorical,,None,Grade_I_Mild,Grade_II_Moderate,Grade_III_Severe,,,N,I级轻度/II级中度/III级重度,Tokyo指南
Cholecystitis,gangrenous_cholecystitis,坏疽性胆囊炎,boolean,,,,,N,胆囊坏疽,并发症
Cholecystitis,emphysematous_cholecystitis,气肿性胆囊炎,boolean,,,,,N,产气菌,糖尿病
Cholecystitis,gallbladder_perforation,胆囊穿孔,boolean,,,,,N,胆囊破裂,严重并发症

Cholangitis,acute_cholangitis,急性胆管炎,boolean,,,,,Y,胆道感染,Charcot三联征
Cholangitis,cholangitis_severity,胆管炎严重度,categorical,,None,Grade_I_Mild,Grade_II_Moderate,Grade_III_Severe,,,N,I级轻度/II级中度/III级重度,Tokyo指南
Cholangitis,reynold_pentad,Reynolds五联征,boolean,,,,,N,Charcot三联+休克+意识改变,重症胆管炎

Diverticulitis,diverticulitis,急性憩室炎,boolean,,,,,Y,结肠憩室炎症,西方常见
Diverticulitis,hinchey_classification,Hinchey分级,categorical,,None,Stage_I,Stage_II,Stage_III,Stage_IV,,,N,I期脓肿/II期盆腔脓肿/III期脓性腹膜炎/IV期粪性腹膜炎,严重度

Perforation,gastrointestinal_perforation,消化道穿孔,boolean,,,,,Y,胃肠穿孔,外科急症
Perforation,perforation_site,穿孔部位,categorical,,None,Gastric,Duodenal,Small_Bowel,Colon,,,N,无/胃/十二指肠/小肠/结肠,部位
Perforation,peptic_ulcer_perforation,消化性溃疡穿孔,boolean,,,,,N,溃疡穿孔,常见原因

Pancreatitis,infected_pancreatic_necrosis,感染性胰腺坏死,boolean,,,,,Y,IPN,急性胰腺炎并发症
