Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,assessment_date,评估日期,date,,,,,Y,评估时间,基线
Basic_Info,age,年龄,integer,years,65-120,,,Y,患者年龄,老年人
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,流行病学
Demographics,living_situation,居住状况,categorical,,Alone,With_Family,Assisted_Living,Nursing_Home,,,Y,独居/与家人/辅助生活/养老院,社会支持
Demographics,marital_status,婚姻状况,categorical,,Single,Married,Widowed,Divorced,,,Y,单身/已婚/丧偶/离异,社会因素
Functional_Assessment,adl_independence,ADL独立性,categorical,,Independent,Partially_Dependent,Dependent,,,Y,独立/部分依赖/依赖,日常生活能力
Functional_Assessment,iadl_independence,IADL独立性,categorical,,Independent,Partially_Dependent,Dependent,,,Y,独立/部分依赖/依赖,工具性日常生活
Functional_Assessment,katz_adl_score,Katz ADL评分,integer,,0-6,89480-8,,Y,ADL评分,功能状态
Functional_Assessment,lawton_iadl_score,Lawton IADL评分,integer,,0-8,46443-5,,Y,IADL评分,独立生活能力
Cognitive_Assessment,mmse,MMSE评分,integer,,0-30,72106-8,,Y,简易精神状态检查,认知功能
Cognitive_Assessment,moca,MoCA评分,integer,,0-30,72172-0,,Y,蒙特利尔认知评估,认知筛查
Cognitive_Assessment,cognitive_impairment,认知障碍,boolean,,,,,Y,认知功能下降,痴呆筛查
Cognitive_Assessment,delirium,谵妄,boolean,,,,,Y,急性意识障碍,CAM评估
Mobility_Assessment,gait_speed,步速,decimal,m/s,0-3,91156-9,,Y,步行速度,衰弱指标
Mobility_Assessment,timed_up_and_go,计时起立-行走,decimal,seconds,0-120,75279-4,,Y,TUG测试,跌倒风险
Mobility_Assessment,chair_stand_test,坐立测试,integer,repetitions,0-20,,,N,30秒坐立次数,下肢力量
Mobility_Assessment,balance_assessment,平衡评估,categorical,,Normal,Impaired,High_Fall_Risk,,,Y,正常/受损/高跌倒风险,Berg平衡量表
Nutrition_Assessment,bmi,体质指数,decimal,,10-60,39156-5,,Y,BMI,营养状况
Nutrition_Assessment,weight_loss,体重下降,boolean,,,,,Y,6月内>5%,营养不良
Nutrition_Assessment,mna_sf,MNA-SF评分,integer,,0-14,76509-7,,Y,微型营养评估,营养筛查
Sensory_Assessment,vision_impairment,视力障碍,boolean,,,,,Y,视力下降,感官功能
Sensory_Assessment,hearing_impairment,听力障碍,boolean,,,,,Y,听力下降,沟通障碍
Mood_Assessment,depression_screening,抑郁筛查,categorical,,Negative,Positive,,,Y,阴性/阳性,GDS-15
Mood_Assessment,gds_score,GDS评分,integer,,0-15,48548-2,,N,老年抑郁量表,抑郁严重度
Social_Assessment,social_isolation,社交孤立,boolean,,,,,Y,社交孤立,社会支持
Social_Assessment,caregiver_burden,照顾者负担,boolean,,,,,N,照顾者压力,家庭支持
Medications,total_medications,药物总数,integer,,0-50,,,Y,用药数量,多重用药
Medications,polypharmacy,多重用药,boolean,,,,,Y,≥5种药物,药物相关问题
Medications,potentially_inappropriate,潜在不适当用药,boolean,,,,,Y,Beers标准,老年人不宜用药
Comorbidities,charlson_comorbidity_index,Charlson共病指数,integer,,0-30,,,Y,共病评分,预后
Comorbidities,number_of_comorbidities,共病数量,integer,,0-20,,,Y,慢性病数目,复杂性
Falls_Risk,fall_history,跌倒史,boolean,,,,,Y,过去12月跌倒,跌倒风险
Falls_Risk,fear_of_falling,害怕跌倒,boolean,,,,,Y,跌倒恐惧,活动受限
Falls_Risk,high_fall_risk,高跌倒风险,boolean,,,,,Y,跌倒风险评估,预防干预
Frailty,frailty_phenotype,衰弱表型,boolean,,,,,Y,Fried标准,衰弱综合征
Frailty,frailty_index,衰弱指数,decimal,,0-1,,,N,累积缺陷,衰弱程度
Goals_of_Care,advance_directive,预先指示,boolean,,,,,Y,生前预嘱,自主决定
Goals_of_Care,code_status,复苏状态,categorical,,Full_Code,DNR,DNI,,,Y,全力抢救/不复苏/不插管,医疗决策
Outcome,hospital_admission,住院,boolean,,,,,Y,住院治疗,医疗利用
Outcome,functional_decline,功能下降,boolean,,,,,Y,ADL恶化,预后
Report,geriatrician,老年科医师,string,,,,,Y,医师姓名,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
