Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,presentation_date,就诊日期,datetime,,,,,Y,就诊时间,时间窗关键
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,危险因素
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,男性高危
Basic_Info,body_weight,体重,decimal,kg,0-300,29463-7,,Y,当前体重,药物剂量

Presentation,chief_complaint,主诉,categorical,,Chest_Pain,Chest_Discomfort,Dyspnea,Syncope,Cardiac_Arrest,Atypical,,,Y,胸痛/胸闷/呼吸困难/晕厥/心脏骤停/不典型,临床表现
Presentation,symptom_onset,症状起始时间,datetime,,,,,Y,发病时间,溶栓/PCI时间窗
Presentation,symptom_duration,症状持续时间,integer,min,0-10080,,,Y,持续时长,急性/亚急性

Chest_Pain,chest_pain_location,胸痛部位,categorical,,Retrosternal,Left_Chest,Right_Chest,Epigastric,Diffuse,,,Y,胸骨后/左胸/右胸/上腹/弥漫,典型部位
Chest_Pain,pain_radiation,放射痛,categorical,,None,Left_Arm,Right_Arm,Both_Arms,Jaw,Neck,Back,,,Y,无/左臂/右臂/双臂/下颌/颈部/背部,典型放射
Chest_Pain,pain_character,疼痛性质,categorical,,Crushing,Squeezing,Pressure,Burning,Sharp,Heaviness,,,Y,压榨/紧缩/压迫/烧灼/锐痛/沉重,缺血性痛
Chest_Pain,pain_severity,疼痛程度,integer,,0-10,,,Y,VAS评分,严重度
Chest_Pain,relieved_by_rest,休息缓解,boolean,,,,,Y,休息是否缓解,不稳定心绞痛
Chest_Pain,relieved_by_nitrate,硝酸酯缓解,boolean,,,,,Y,舌下含服缓解,心绞痛特征

Associated_Symptoms,dyspnea,呼吸困难,boolean,,,,,Y,气促,左心衰
Associated_Symptoms,diaphoresis,大汗,boolean,,,,,Y,冷汗,交感激活
Associated_Symptoms,nausea,恶心,boolean,,,,,N,恶心,下壁心梗
Associated_Symptoms,vomiting,呕吐,boolean,,,,,N,呕吐,迷走反射
Associated_Symptoms,palpitations,心悸,boolean,,,,,N,心悸,心律失常
Associated_Symptoms,syncope,晕厥,boolean,,,,,N,晕厥,血流动力学不稳定
Associated_Symptoms,weakness,乏力,boolean,,,,,N,虚弱,低心输出量

Risk_Factors,hypertension,高血压,boolean,,,,,Y,既往高血压,危险因素
Risk_Factors,diabetes,糖尿病,boolean,,,,,Y,DM,微血管病变
Risk_Factors,hyperlipidemia,高脂血症,boolean,,,,,Y,血脂异常,动脉粥样硬化
Risk_Factors,smoking,吸烟,categorical,,Never,Former,Current,,,Y,从不/既往/当前,内皮损伤
Risk_Factors,family_history,家族史,boolean,,,,,Y,一级亲属早发CAD,遗传倾向
Risk_Factors,previous_mi,既往心梗,boolean,,,,,Y,陈旧性心梗,高危
Risk_Factors,previous_pci,既往PCI,boolean,,,,,N,既往介入治疗,支架内血栓
Risk_Factors,previous_cabg,既往CABG,boolean,,,,,N,既往冠脉搭桥,桥血管病变
Risk_Factors,ckd,慢性肾病,boolean,,,,,N,CKD,对比剂肾病
Risk_Factors,obesity,肥胖,boolean,,,,,N,BMI≥28,代谢综合征

Vital_Signs,sbp,收缩压,integer,mmHg,0-300,8480-6,,Y,收缩压,心源性休克<90
Vital_Signs,dbp,舒张压,integer,mmHg,0-200,8462-4,,Y,舒张压,灌注压
Vital_Signs,heart_rate,心率,integer,bpm,0-300,8867-4,,Y,心率,心动过速/过缓
Vital_Signs,respiratory_rate,呼吸频率,integer,次/min,0-60,9279-1,,Y,呼吸频率,急性左心衰
Vital_Signs,spo2,血氧饱和度,decimal,%,0-100,59408-5,,Y,SpO2,氧合状态
Vital_Signs,killip_class,Killip分级,categorical,,Class_I,Class_II,Class_III,Class_IV,,,Y,I无心衰/II肺部啰音<50%/III肺水肿/IV心源性休克,急性心衰程度

ECG,ecg_performed,心电图,boolean,,,,,Y,ECG检查,10min内完成
ECG,ecg_time,ECG时间,datetime,,,,,Y,首份ECG时间,Door-to-ECG<10min
ECG,st_elevation,ST段抬高,boolean,,,,,Y,STE,STEMI诊断
ECG,st_elevation_location,STE部位,categorical,,None,Anterior,Inferior,Lateral,Posterior,Extensive,,,Y,无/前壁/下壁/侧壁/后壁/广泛前壁,梗死部位
ECG,st_depression,ST段压低,boolean,,,,,Y,STD,NSTEMI/后壁
ECG,st_depression_location,STD部位,categorical,,None,Anterolateral,Inferior,Diffuse,,,N,无/前侧壁/下壁/弥漫,缺血部位
ECG,t_wave_inversion,T波倒置,boolean,,,,,Y,TWI,缺血表现
ECG,pathological_q_waves,病理性Q波,boolean,,,,,N,Q波,陈旧心梗
ECG,new_lbbb,新发左束支阻滞,boolean,,,,,Y,新发LBBB,STEMI等同
ECG,arrhythmia,心律失常,categorical,,Sinus_Rhythm,Atrial_Fibrillation,VT,VF,AV_Block,PVC,,,Y,窦律/房颤/室速/室颤/房室阻滞/室早,并发症

ACS_Classification,acs_type,ACS类型,categorical,,STEMI,NSTEMI,Unstable_Angina,,,Y,STEMI/NSTEMI/不稳定心绞痛,诊断分类
ACS_Classification,stemi_location,STEMI部位,categorical,,NA,Anterior,Inferior,Lateral,Posterior,RV,,,N,前壁/下壁/侧壁/后壁/右室,冠脉分布

Biomarkers,troponin_i,肌钙蛋白I,decimal,ng/mL,0-500,10839-9,,Y,cTnI,心肌损伤标志物
Biomarkers,troponin_t,肌钙蛋白T,decimal,ng/mL,0-500,6598-7,,Y,cTnT,>99th百分位诊断
Biomarkers,hs_troponin,高敏肌钙蛋白,decimal,ng/L,0-50000,89579-7,,Y,hs-cTn,0/1h或0/2h算法
Biomarkers,troponin_peak,肌钙蛋白峰值,decimal,ng/mL,0-500,,,N,cTn峰值,梗死面积
Biomarkers,ck_mb,肌酸激酶MB,decimal,U/L,0-1000,13969-1,,N,CK-MB,心肌特异性
Biomarkers,bnp,脑钠肽,decimal,pg/mL,0-10000,30934-4,,N,BNP,心衰标志
Biomarkers,nt_probnp,N末端脑钠肽前体,decimal,pg/mL,0-50000,33762-6,,N,NT-proBNP,心功能

Labs,glucose,血糖,decimal,mmol/L,0-50,2345-7,,Y,随机血糖,应激性高血糖
Labs,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,对比剂肾病风险
Labs,egfr,肾小球滤过率,decimal,mL/min/1.73m²,0-200,98979-8,,Y,eGFR,肾功能
Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,贫血
Labs,platelet,血小板,decimal,×10⁹/L,0-1000,777-3,,Y,PLT,抗血小板治疗
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,炎症反应
