Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,visit_date,就诊日期,date,,,,,Y,评估日期,病程记录
Basic_Info,age,年龄,integer,years,12-80,,,Y,患者年龄,青年起病
Basic_Info,gender,性别,categorical,,"Male,Female",,,Y,性别,男女相当

Onset,age_of_onset,发病年龄,integer,years,10-70,,,Y,起病年龄,多<25岁
Onset,disease_duration,病程,integer,months,0-600,,,Y,病程月数,慢性复发
Onset,first_episode_type,首次发作类型,categorical,,"Manic,Hypomanic,Depressive,Mixed",,,Y,躁狂/轻躁狂/抑郁/混合,起病模式
Onset,first_episode_age,首发年龄,integer,years,10-70,,,Y,首发时年龄,病程起点

BD_Type,bd_subtype,双相障碍亚型,categorical,,"BD_I,BD_II,Cyclothymic,BD_NOS",,,Y,I型/II型/循环型/未分类,诊断分型
BD_Type,bd_i,双相I型,boolean,,,,,N,BD-I,≥1次躁狂发作
BD_Type,bd_ii,双相II型,boolean,,,,,N,BD-II,≥1次轻躁狂+抑郁
BD_Type,rapid_cycling,快速循环型,boolean,,,,,N,≥4次/年,预后较差

Current_Episode,current_episode,当前发作,categorical,,"Manic,Hypomanic,Depressive,Mixed,Euthymic",,,Y,躁狂/轻躁狂/抑郁/混合/缓解,当前状态
Current_Episode,episode_onset_date,本次发作起始,date,,,,,N,发作时间,急性期治疗
Current_Episode,current_severity,当前严重程度,categorical,,"Mild,Moderate,Severe,With_Psychotic_Features",,,Y,轻度/中度/重度/伴精神病性症状,治疗强度

Manic_Symptoms,elevated_mood,情绪高涨,boolean,,,,,N,欣快/易激惹,核心症状
Manic_Symptoms,increased_energy,精力充沛,boolean,,,,,N,活动增加,躁狂症状
Manic_Symptoms,decreased_sleep,睡眠需要减少,boolean,,,,,N,仅睡2-3小时,躁狂标志
Manic_Symptoms,grandiosity,夸大,boolean,,,,,N,自我评价过高,躁狂特征
Manic_Symptoms,pressured_speech,言语增多,boolean,,,,,N,滔滔不绝,思维奔逸
Manic_Symptoms,racing_thoughts,思维奔逸,boolean,,,,,N,意念飘忽,思维加速
Manic_Symptoms,distractibility,注意分散,boolean,,,,,N,易分心,躁狂症状
Manic_Symptoms,increased_goal_directed_activity,目标导向活动增加,boolean,,,,,N,过度活跃,躁狂症状
Manic_Symptoms,risky_behavior,冒险行为,boolean,,,,,N,挥霍/性滥交,判断力受损

Psychotic_Features,psychotic_symptoms,精神病性症状,boolean,,,,,N,幻觉/妄想,严重躁狂/抑郁
Psychotic_Features,hallucinations,幻觉,boolean,,,,,N,幻听/幻视,精神病性特征
Psychotic_Features,delusions,妄想,boolean,,,,,N,夸大/被害妄想,精神病性特征
Psychotic_Features,mood_congruent_psychosis,心境一致性精神病症状,boolean,,,,,N,与心境一致,躁狂夸大妄想

Depressive_Symptoms,depressed_mood,情绪低落,boolean,,,,,N,悲伤/空虚,抑郁核心
Depressive_Symptoms,anhedonia,兴趣丧失,boolean,,,,,N,快感缺失,抑郁核心
