Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,visit_date,就诊日期,date,,,,,Y,评估日期,病程记录
Basic_Info,age,年龄,integer,years,10-100,,,Y,患者年龄,退变与年龄相关
Basic_Info,gender,性别,categorical,,"Male,Female",,,Y,性别,人群特征
Basic_Info,handedness,利手,categorical,,"Right,Left,Ambidextrous",,,N,惯用手,患侧意义
Basic_Info,occupation,职业,categorical,,"Manual_Labor,Overhead_Worker,Desk_Job,Athlete,Retired,Other",,,N,体力劳动/过头工作/办公室/运动员/退休,工作负荷

Affected_Side,affected_shoulder,患侧,categorical,,"Right,Left,Bilateral",,,Y,右/左/双侧,单双侧
Affected_Side,dominant_side,优势侧,boolean,,,,,N,是否惯用侧,预后影响

Symptoms,pain,疼痛,boolean,,,,,Y,肩痛,主诉
Symptoms,pain_location,疼痛部位,categorical,,"Anterior,Lateral,Posterior,Superior,Diffuse",,,Y,前/外/后/上/弥漫,定位诊断
Symptoms,night_pain,夜间痛,boolean,,,,,Y,夜间疼痛加重,肩袖撕裂/冻结肩
Symptoms,weakness,无力,boolean,,,,,Y,肩部无力,肩袖功能障碍
Symptoms,stiffness,僵硬,boolean,,,,,Y,活动受限,冻结肩特征
Symptoms,instability,不稳,boolean,,,,,N,肩关节不稳定感,习惯性脱位
Symptoms,clicking_popping,弹响,boolean,,,,,N,活动时弹响,盂唇/软骨损伤
Symptoms,numbness,麻木,boolean,,,,,N,上肢麻木,神经受压

ROM,forward_flexion,前屈,integer,degrees,0-180,,,Y,前屈角度,正常170-180°
ROM,abduction,外展,integer,degrees,0-180,,,Y,外展角度,正常170-180°
ROM,external_rotation,外旋,integer,degrees,0-90,,,Y,外旋角度,正常40-60°
ROM,internal_rotation,内旋,categorical,,"T5_or_Above,T6_T12,L1_L5,Sacrum,Unable",,,Y,内旋至背部,T5以上正常
ROM,rom_pattern,活动度模式,categorical,,"Normal,Painful_Arc,Global_Restriction,Capsular_Pattern",,,Y,正常/疼痛弧/全面受限/囊性模式,诊断线索

Strength,supraspinatus_strength,冈上肌力量,categorical,,"Normal,Weak,Absent",,,Y,外展力量,空罐试验
Strength,infraspinatus_strength,冈下肌力量,categorical,,"Normal,Weak,Absent",,,Y,外旋力量,冈下肌测试
Strength,subscapularis_strength,肩胛下肌力量,categorical,,"Normal,Weak,Absent",,,Y,内旋力量,抬离试验

Special_Tests,neer_sign,Neer征,categorical,,"Negative,Positive",,,Y,肩峰下撞击,前屈+内旋疼痛
Special_Tests,hawkins_kennedy,Hawkins-Kennedy征,categorical,,"Negative,Positive",,,Y,肩峰下撞击,前屈90°+内旋
Special_Tests,empty_can_test,空罐试验,categorical,,"Negative,Positive",,,Y,冈上肌测试,外展+内旋抗阻
Special_Tests,drop_arm_test,落臂试验,categorical,,"Negative,Positive",,,N,肩袖大撕裂,外展后缓慢放下困难
Special_Tests,lift_off_test,抬离试验,categorical,,"Negative,Positive",,,N,肩胛下肌,手背离腰抗阻
