Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,presentation_date,就诊日期,datetime,,,,,Y,就诊时间,病程
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,老年高危
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,人群特征

GIB_Type,bleeding_type,出血类型,categorical,,UGIB,LGIB,Obscure,,,Y,上消化道/下消化道/不明,Treitz韧带为界
GIB_Type,bleeding_severity,出血严重度,categorical,,Mild,Moderate,Severe,Massive,,,Y,轻度/中度/重度/大量,血流动力学

Presentation,hematemesis,呕血,boolean,,,,,Y,呕鲜血/咖啡样物,UGIB
Presentation,melena,黑便,boolean,,,,,Y,柏油样便,UGIB
Presentation,hematochezia,便血,boolean,,,,,Y,鲜血便,LGIB/大量UGIB
Presentation,dizziness,头晕,boolean,,,,,Y,直立性低血压,血容量不足
Presentation,syncope,晕厥,boolean,,,,,Y,晕厥,严重失血
Presentation,abdominal_pain,腹痛,boolean,,,,,N,腹痛,溃疡/缺血
Presentation,nausea_vomiting,恶心呕吐,boolean,,,,,N,恶心呕吐,上消化道

Duration,onset,起病,categorical,,Acute,Chronic,Acute_on_Chronic,,,Y,急性/慢性/急性加重,病程
Duration,bleeding_duration,出血持续时间,integer,hours,0-720,,,Y,持续时长,紧急度
Duration,last_episode,最后一次出血,integer,hours,0-168,,,Y,距最后出血时间,活动性出血

Vital_Signs,sbp,收缩压,integer,mmHg,0-300,8480-6,,Y,收缩压,<100休克
Vital_Signs,dbp,舒张压,integer,mmHg,0-200,8462-4,,Y,舒张压,灌注压
Vital_Signs,heart_rate,心率,integer,bpm,0-300,8867-4,,Y,心率,代偿性心动过速
Vital_Signs,respiratory_rate,呼吸频率,integer,次/min,0-60,9279-1,,Y,呼吸频率,代谢需求
Vital_Signs,spo2,血氧饱和度,decimal,%,0-100,59408-5,,Y,SpO2,氧合
Vital_Signs,orthostatic_hypotension,直立性低血压,boolean,,,,,Y,SBP下降>20或HR增加>20,失血15-30%
Vital_Signs,shock_index,休克指数,decimal,,0-5,,,Y,HR/SBP,>1提示严重失血

Labs,hemoglobin,血红蛋白,decimal,g/L,0-250,718-7,,Y,Hb,失血程度
Labs,hemoglobin_drop,血红蛋白下降,decimal,g/L,0-100,,,N,Hb降幅,持续出血
Labs,hematocrit,红细胞压积,decimal,%,0-100,4544-3,,Y,HCT,血容量
Labs,platelet,血小板,decimal,×10⁹/L,0-1000,777-3,,Y,PLT,凝血功能
Labs,wbc,白细胞计数,decimal,×10⁹/L,0-100,6690-2,,Y,WBC,应激反应
Labs,bun,尿素氮,decimal,mmol/L,0-50,3094-0,,Y,BUN,肠道蛋白质吸收
Labs,creatinine,肌酐,decimal,μmol/L,0-1500,2160-0,,Y,Cr,肾功能/肾前性
Labs,bun_cr_ratio,BUN/Cr比值,decimal,,0-100,,,Y,BUN/Cr,>30提示UGIB

Coagulation,pt,凝血酶原时间,decimal,s,0-100,5902-2,,Y,PT,凝血功能
Coagulation,inr,国际标准化比值,decimal,,0-10,6301-6,,Y,INR,华法林监测
Coagulation,aptt,活化部分凝血活酶时间,decimal,s,0-200,3173-2,,Y,APTT,肝素/凝血病
Coagulation,fibrinogen,纤维蛋白原,decimal,g/L,0-10,3255-7,,N,Fib,DIC

Risk_Factors,nsaid_use,NSAID使用,boolean,,,,,Y,非甾体抗炎药,黏膜损伤
Risk_Factors,aspirin,阿司匹林,boolean,,,,,Y,ASA,抗血小板
Risk_Factors,anticoagulant_use,抗凝药,boolean,,,,,Y,华法林/NOAC,出血风险
Risk_Factors,corticosteroid,糖皮质激素,boolean,,,,,N,激素,溃疡
Risk_Factors,alcohol_abuse,酗酒,boolean,,,,,Y,酒精,肝硬化/胃炎
Risk_Factors,liver_disease,肝病,boolean,,,,,Y,肝硬化,食管胃静脉曲张
Risk_Factors,portal_hypertension,门脉高压,boolean,,,,,Y,门脉高压,静脉曲张
Risk_Factors,peptic_ulcer_history,消化性溃疡史,boolean,,,,,Y,既往溃疡,复发
Risk_Factors,previous_gib,既往消化道出血,boolean,,,,,Y,出血史,再出血高危

Comorbidities,ckd,慢性肾病,boolean,,,,,N,CKD,尿毒症性胃炎
Comorbidities,chf,心力衰竭,boolean,,,,,N,CHF,预后因素
Comorbidities,cad,冠心病,boolean,,,,,N,CAD,输血阈值
Comorbidities,copd,慢性阻塞性肺病,boolean,,,,,N,COPD,氧合需求
Comorbidities,malignancy,恶性肿瘤,boolean,,,,,N,肿瘤,肿瘤出血

Glasgow_Blatchford,gbs_bun,BUN分层,integer,,0-6,,,Y,BUN 6.5-7.9=2/8.0-9.9=3/10-24.9=4/≥25=6 mmol/L,风险评分
Glasgow_Blatchford,gbs_hemoglobin_male,血红蛋白(男),integer,,0-6,,,Y,Hb 120-129=1/100-119=3/<100=6 g/L,失血
Glasgow_Blatchford,gbs_hemoglobin_female,血红蛋白(女),integer,,0-6,,,Y,Hb 100-119=1/<100=6 g/L,失血
Glasgow_Blatchford,gbs_sbp,收缩压,integer,,0-3,,,Y,SBP 100-109=1/90-99=2/<90=3,血流动力学
Glasgow_Blatchford,gbs_hr,心率,integer,,0-1,,,Y,HR≥100=1,代偿
Glasgow_Blatchford,gbs_melena,黑便,integer,,0-1,,,Y,黑便=1,UGIB
Glasgow_Blatchford,gbs_syncope,晕厥,integer,,0-2,,,Y,晕厥=2,严重失血
Glasgow_Blatchford,gbs_liver_disease,肝病,integer,,0-2,,,Y,肝病=2,静脉曲张
Glasgow_Blatchford,gbs_chf,心衰,integer,,0-2,,,Y,CHF=2,预后
Glasgow_Blatchford,gbs_total_score,GBS总分,integer,,0-23,,,Y,Glasgow-Blatchford评分,0分可安全出院
Glasgow_Blatchford,gbs_risk,GBS风险,categorical,,Low,High,,,Y,0-1分低危/<6分门诊/≥6分需干预,风险分层

Rockall_Score,rockall_age,年龄,integer,,0-2,,,Y,<60=0/60-79=1/≥80=2,预后因素
Rockall_Score,rockall_shock,休克,integer,,0-2,,,Y,无休克SBP≥100 HR<100=0/心动过速SBP≥100 HR≥100=1/低血压SBP<100=2,血流动力学
Rockall_Score,rockall_comorbidity,合并症,integer,,0-3,,,Y,无=0/CHF CAD其他=2/肾衰肝衰播散性肿瘤=3,预后
Rockall_Score,rockall_diagnosis,诊断,integer,,0-2,,,N,Mallory-Weiss无病灶=0/其他=1/恶性肿瘤=2,内镜后
Rockall_Score,rockall_stigmata,出血征象,integer,,0-2,,,N,无或暗红血斑=0/血凝块附着可见血管=2,内镜后
Rockall_Score,rockall_clinical_score,Rockall临床评分,integer,,0-7,,,Y,年龄+休克+合并症,内镜前
Rockall_Score,rockall_complete_score,Rockall完整评分,integer,,0-11,,,N,临床+诊断+征象,内镜后
Rockall_Score,rockall_risk,Rockall风险,categorical,,Low,Moderate,High,,,Y,<3低危/3-4中危/≥5高危,再出血/死亡风险

AIMS65,aims65_albumin,白蛋白<30 g/L,boolean,,,,,Y,低蛋白血症,1分
AIMS65,aims65_inr,INR>1.5,boolean,,,,,Y,凝血功能障碍,1分
AIMS65,aims65_mental_status,意识改变,boolean,,,,,Y,GCS<14,1分
AIMS65,aims65_sbp,收缩压≤90,boolean,,,,,Y,低血压,1分
AIMS65,aims65_age,年龄≥65岁,boolean,,,,,Y,老年,1分
AIMS65,aims65_score,AIMS65评分,integer,,0-5,,,Y,总分,院内死亡风险
AIMS65,aims65_mortality,AIMS65死亡率,categorical,,Very_Low,Low,Moderate,High,Very_High,,,Y,0分0.3%/1分1.2%/2分2.4%/3分5.3%/4-5分>10%,死亡风险

NG_Tube,ngt_placement,胃管置入,boolean,,,,,N,鼻胃管,胃内容抽吸
NG_Tube,ngt_aspirate,胃管抽吸物,categorical,,NA,Clear,Coffee_Ground,Bright_Red_Blood,,,N,清亮/咖啡样/鲜血,UGIB确认

Endoscopy_UGIB,egd_performed,上消化道内镜,boolean,,,,,Y,EGD,诊断和治疗
Endoscopy_UGIB,egd_timing,内镜时机,categorical,,NA,Within_24h,Emergency,,,Y,24h内/紧急,高危12h内
Endoscopy_UGIB,ugib_source,UGIB来源,categorical,,NA,Esophageal_Varices,Gastric_Varices,Peptic_Ulcer,Gastritis_Duodenitis,Mallory_Weiss,Dieulafoy,Malignancy,Angiodysplasia,Other,,,Y,食管静脉曲张/胃静脉曲张/消化性溃疡/胃炎十二指肠炎/Mallory-Weiss撕裂/Dieulafoy病/恶性肿瘤/血管发育不良/其他,病因
Endoscopy_UGIB,ulcer_location,溃疡部位,categorical,,NA,Esophagus,Gastric,Duodenal,,,N,食管/胃/十二指肠,溃疡位置
Endoscopy_UGIB,forrest_classification,Forrest分级,categorical,,NA,Ia,Ib,IIa,IIb,IIc,III,,,N,Ia喷射/Ib渗血/IIa可见血管/IIb血凝块/IIc黑色基底/III清洁基底,再出血风险
Endoscopy_UGIB,high_risk_stigmata,高危出血征象,boolean,,,,,N,Forrest Ia/Ib/IIa,内镜治疗指征

Endoscopy_Treatment,endoscopic_therapy,内镜治疗,boolean,,,,,N,止血治疗,Forrest Ia-IIb
Endoscopy_Treatment,injection_therapy,注射治疗,boolean,,,,,N,肾上腺素/硬化剂,止血
Endoscopy_Treatment,thermal_coagulation,热凝治疗,boolean,,,,,N,电凝/氩气/热探头,烧灼止血
Endoscopy_Treatment,mechanical_therapy,机械治疗,boolean,,,,,N,止血夹/套扎,机械止血
Endoscopy_Treatment,hemostatic_powder,止血粉,boolean,,,,,N,TC-325,喷洒止血
Endoscopy_Treatment,variceal_ligation,静脉曲张套扎,boolean,,,,,N,EVL,曲张静脉
Endoscopy_Treatment,sclerotherapy,硬化治疗,boolean,,,,,N,静脉注射硬化剂,曲张静脉

Colonoscopy_LGIB,colonoscopy_performed,结肠镜,boolean,,,,,Y,结肠镜检查,LGIB诊断
Colonoscopy_LGIB,colonoscopy_timing,结肠镜时机,categorical,,NA,Urgent,Elective,,,N,紧急/择期,严重LGIB紧急
