Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,exam_date,检查日期,date,,,,,Y,核医学检查时间,检查时点
Basic_Info,age,年龄,integer,years,1-120,,,Y,患者年龄,心血管风险
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,疾病流行病学
Clinical_Indication,indication,检查适应症,string,,,,,Y,临床指征,检查目的
Clinical_Indication,chief_complaint,主诉,string,,,,,N,患者主诉症状,临床表现
Risk_Factors,cardiac_risk_factors,心血管危险因素,string,,,,,N,高血压/糖尿病/吸烟/血脂异常,冠心病风险
Laboratory,biomarkers,相关生物标志物,string,,,,,N,实验室检查结果,疾病评估
Scintigraphy_Protocol,radiopharmaceutical,放射性药物,string,,,,,Y,示踪剂类型,显像特性
Scintigraphy_Protocol,administered_activity,给药剂量,float,MBq,1-1000,,,Y,放射性活度,辐射剂量
Scintigraphy_Protocol,imaging_protocol,显像方案,string,,,,,Y,扫描协议,标准化操作
Scintigraphy_Protocol,imaging_device,显像设备,categorical,,Gamma_Camera,SPECT,SPECT_CT,PET_CT,,,Y,伽马相机/SPECT/SPECT-CT/PET-CT,成像技术
Image_Quality,image_quality,图像质量,categorical,,Excellent,Good,Fair,Poor,,,Y,优/良/中/差,诊断可靠性
Image_Quality,artifacts,伪影,string,,,,,N,运动伪影/衰减伪影等,图像质量影响
Scan_Findings,overall_pattern,总体表现,string,,,,,Y,显像整体模式,诊断依据
Scan_Findings,abnormal_uptake,异常摄取,categorical,,None,Present,,,Y,无/存在,病变检出
Anatomic_Locations,lesion_location,病变部位,string,,,,,N,解剖定位,病灶位置
Quantitative_Analysis,quantitative_parameters,定量参数,string,,,,,N,SUV/ejection fraction等,定量评估
Diagnosis,primary_diagnosis,主要诊断,string,,,,,Y,核医学诊断结论,诊断依据
Diagnosis,differential_diagnosis,鉴别诊断,string,,,,,N,可能的鉴别诊断,诊断考虑
Radiation_Safety,effective_dose,有效剂量,float,mSv,0-50,,,Y,患者受照剂量,辐射防护
Radiation_Safety,pregnancy_status,妊娠状态,categorical,,Not_Applicable,Not_Pregnant,Pregnant,Unknown,,,Y,不适用/未孕/妊娠/未知,禁忌症
Adverse_Events,adverse_reaction,不良反应,categorical,,None,Mild,Moderate,Severe,,,Y,无/轻度/中度/重度,安全性
Comparison,prior_scan_comparison,既往对比,string,,,,,N,与前次检查对比,变化评估
Follow_Up,follow_up_plan,随访计划,string,,,,,Y,复查建议,疾病监测
Outcome,clinical_outcome,临床结局,string,,,,,N,治疗效果评估,预后判断
Report,nuclear_medicine_physician,核医学医师,string,,,,,Y,报告医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
