Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一患者标识,患者追踪
Basic_Info,visit_date,就诊日期,date,,,,,Y,骨折诊治日期,病程记录
Basic_Info,age,年龄,integer,years,0-120,,,Y,患者年龄,骨折风险因素
Basic_Info,gender,性别,categorical,,"Male,Female",,,Y,患者性别,某些骨折性别差异
Basic_Info,injury_date,受伤日期,date,,,,,Y,骨折发生时间,急性期判断
Basic_Info,time_to_diagnosis,受伤至诊断时间,integer,hours,0-720,,,N,延迟诊断时间,治疗时机评估

Injury_Mechanism,injury_mechanism,受伤机制,categorical,,"High_Energy,Low_Energy,Pathological,Stress,NA",,,Y,创伤类型,骨折严重度
Injury_Mechanism,trauma_type,创伤类型,categorical,,"Fall,Traffic_Accident,Sports_Injury,Assault,Crush,Gunshot,Other,Unknown",,,Y,外伤方式,并发症风险
Injury_Mechanism,high_energy_trauma,高能量创伤,boolean,,,,,N,是否高能量损伤,多发伤/并发症风险
Injury_Mechanism,fall_height,坠落高度,decimal,meters,0-100,,,N,跌落高度,损伤严重程度
Injury_Mechanism,traffic_speed,车速,decimal,km/h,0-300,,,N,交通事故车速,创伤能量评估
Injury_Mechanism,direct_vs_indirect,直接/间接暴力,categorical,,"Direct,Indirect,NA",,,N,暴力作用方式,骨折类型判断

Fracture_Location,fracture_site,骨折部位,categorical,,"Skull,Facial,Spine,Clavicle,Scapula,Humerus,Radius,Ulna,Hand,Pelvis,Femur,Tibia,Fibula,Ankle,Foot,Ribs,Sternum,Multiple,Other",,,Y,骨折位置,治疗方案
Fracture_Location,bone,骨骼名称,string,,,,,Y,具体骨骼,解剖定位
Fracture_Location,specific_location,具体位置,categorical,,"Proximal_Third,Middle_Third,Distal_Third,Metaphysis,Diaphysis,Epiphysis,Intra_Articular,Extra_Articular",,,Y,骨段位置,骨折分型
Fracture_Location,side,侧别,categorical,,"Left,Right,Bilateral,Midline,NA",,,Y,左右侧,功能评估
Fracture_Location,multiple_fractures,多发骨折,boolean,,,,,N,是否多发骨折,复杂程度
Fracture_Location,number_of_fractures,骨折数量,integer,,1-20,,,N,骨折总数,严重程度

Fracture_Classification,fracture_type,骨折类型,categorical,,"Closed,Open_Gustilo_I,Open_Gustilo_II,Open_Gustilo_IIIA,Open_Gustilo_IIIB,Open_Gustilo_IIIC,Pathological,Stress",,,Y,开放/闭合分型,感染风险
Fracture_Classification,fracture_pattern,骨折形态,categorical,,"Transverse,Oblique,Spiral,Comminuted,Segmental,Butterfly,Greenstick,Torus,Avulsion,Compression,Impacted",,,Y,骨折线形态,稳定性评估
Fracture_Classification,displacement,移位情况,categorical,,"Non_Displaced,Displaced,Severely_Displaced,Angulated,Rotated,Shortened,Distracted",,,Y,骨折端关系,复位需求
Fracture_Classification,displacement_degree,移位程度,decimal,mm,0-100,,,N,移位距离,手术指征
Fracture_Classification,angulation,成角度数,decimal,degrees,0-180,,,N,成角角度,复位需求
Fracture_Classification,shortening,短缩程度,decimal,cm,0-20,,,N,骨折端重叠,功能影响
Fracture_Classification,intra_articular,关节内骨折,boolean,,,,,N,是否累及关节,预后判断
Fracture_Classification,articular_surface_involvement,关节面受累,decimal,%,0-100,,,N,关节面破坏比例,创伤性关节炎风险

Specific_Classifications,ao_classification,AO分型,string,,,,,N,AO/OTA分型,国际标准分类
Specific_Classifications,ao_type,AO类型,categorical,,"A,B,C",,,N,AO主型,骨折严重度
Specific_Classifications,ao_subtype,AO亚型,string,,,,,N,AO详细分型,精细分类
Specific_Classifications,schatzker_type,Schatzker分型,categorical,,"I,II,III,IV,V,VI,NA",,,N,胫骨平台骨折,膝关节骨折
Specific_Classifications,garden_type,Garden分型,categorical,,"I,II,III,IV,NA",,,N,股骨颈骨折,老年骨折
Specific_Classifications,pauwels_angle,Pauwels角,decimal,degrees,0-90,,,N,股骨颈骨折角度,稳定性评估
Specific_Classifications,weber_type,Weber分型,categorical,,"A,B,C,NA",,,N,踝关节骨折,韧带损伤
Specific_Classifications,lauge_hansen,Lauge-Hansen分型,categorical,,"SA,SER,PER,PAB,NA",,,N,踝关节骨折机制,损伤模式
Specific_Classifications,neer_classification,Neer分型,categorical,,"2_Part,3_Part,4_Part,Head_Splitting,NA",,,N,肱骨近端骨折,治疗选择
Specific_Classifications,denis_classification,Denis分型,categorical,,"Anterior,Middle,Posterior,NA",,,N,脊柱骨折三柱,稳定性
Specific_Classifications,thoracolumbar_injury_classification,胸腰椎损伤分型,categorical,,"A,B,C,D,E,NA",,,N,TLICS分型,手术指征

Imaging_Findings,xray_performed,X线检查,boolean,,,,,Y,是否行X线,基础影像
Imaging_Findings,xray_views,X线位置,string,,,,,N,摄片体位,AP/Lateral/Oblique
Imaging_Findings,ct_performed,CT检查,boolean,,,,,N,是否行CT,复杂骨折评估
Imaging_Findings,ct_3d_reconstruction,CT三维重建,boolean,,,,,N,3D重建,手术规划
Imaging_Findings,mri_performed,MRI检查,boolean,,,,,N,是否行MRI,隐匿骨折/软组织
Imaging_Findings,bone_scan_performed,骨扫描,boolean,,,,,N,核素显像,应力性骨折
Imaging_Findings,fracture_line_visible,骨折线显示,boolean,,,,,N,影像是否显示骨折线,隐匿骨折排除
Imaging_Findings,occult_fracture,隐匿性骨折,boolean,,,,,N,X线阴性MRI阳性,早期诊断

Associated_Injuries,soft_tissue_injury,软组织损伤,categorical,,"None,Mild,Moderate,Severe,Degloving",,,N,软组织损伤程度,并发症风险
Associated_Injuries,vascular_injury,血管损伤,boolean,,,,,N,血管损伤,肢体存活
Associated_Injuries,nerve_injury,神经损伤,boolean,,,,,N,神经损伤,功能预后
Associated_Injuries,nerve_type,受损神经,categorical,,"Radial,Median,Ulnar,Sciatic,Peroneal,Tibial,Other,NA",,,N,具体神经,功能缺失
Associated_Injuries,compartment_syndrome,骨筋膜室综合征,boolean,,,,,N,筋膜室综合征,紧急处理
Associated_Injuries,compartment_pressure,筋膜室压力,decimal,mmHg,0-100,,,N,室内压力,手术指征>30mmHg
Associated_Injuries,ligament_injury,韧带损伤,boolean,,,,,N,韧带损伤,关节稳定性
Associated_Injuries,tendon_injury,肌腱损伤,boolean,,,,,N,肌腱损伤,功能重建
Associated_Injuries,joint_dislocation,关节脱位,boolean,,,,,N,伴关节脱位,复杂损伤
Associated_Injuries,fat_embolism,脂肪栓塞,boolean,,,,,N,脂肪栓塞综合征,严重并发症

Clinical_Assessment,pain_score,疼痛评分,integer,,0-10,,,Y,VAS疼痛评分,疼痛管理
Clinical_Assessment,limb_deformity,肢体畸形,boolean,,,,,N,是否可见畸形,骨折移位
Clinical_Assessment,swelling,肿胀程度,categorical,,"None,Mild,Moderate,Severe",,,N,局部肿胀,软组织损伤
Clinical_Assessment,ecchymosis,瘀斑,boolean,,,,,N,皮下瘀斑,创伤程度
Clinical_Assessment,crepitus,骨擦音,boolean,,,,,N,骨擦感/音,临床诊断
Clinical_Assessment,abnormal_mobility,异常活动,boolean,,,,,N,骨折部位异常活动度,不稳定骨折
Clinical_Assessment,distal_pulse,远端脉搏,categorical,,"Normal,Diminished,Absent,NA",,,N,远端动脉搏动,血运评估
Clinical_Assessment,capillary_refill,毛细血管充盈,decimal,seconds,0-10,,,N,CRT,末梢循环
Clinical_Assessment,motor_function,运动功能,categorical,,"Normal,Impaired,Absent,NA",,,N,远端运动功能,神经损伤
Clinical_Assessment,sensory_function,感觉功能,categorical,,"Normal,Impaired,Absent,NA",,,N,远端感觉功能,神经完整性
Clinical_Assessment,skin_integrity,皮肤完整性,categorical,,"Intact,Contusion,Laceration,Puncture,Degloving,Avulsion",,,N,皮肤状况,开放骨折

Treatment_Plan,treatment_type,治疗方式,categorical,,"Conservative,Closed_Reduction,ORIF,CRIF,External_Fixation,Traction,Amputation",,,Y,治疗方案,主要治疗
Treatment_Plan,conservative_method,保守治疗方法,categorical,,"Immobilization,Cast,Splint,Brace,Functional,NA",,,N,非手术方法,固定方式
Treatment_Plan,cast_type,石膏类型,categorical,,"Short_Arm,Long_Arm,Short_Leg,Long_Leg,Spica,Body,NA",,,N,石膏固定,制动方式
Treatment_Plan,surgical_approach,手术入路,categorical,,"Anterior,Posterior,Lateral,Medial,Combined,Minimally_Invasive,NA",,,N,手术切口,手术方式
