Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,assessment_date,评估日期,date,,,,,Y,评估时间,诊断时点
Basic_Info,age,年龄,integer,years,18-120,,,Y,患者年龄,危险因素
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,流行病学
Risk_Factors,family_history,家族史,boolean,,,,,Y,相关疾病家族史,遗传风险
Risk_Factors,lifestyle_factors,生活方式,string,,,,,Y,饮食/运动/吸烟/饮酒,可改变因素
Anthropometrics,bmi,体重指数,decimal,kg/m²,10-80,39156-5,,Y,BMI,肥胖评估
Anthropometrics,waist_circumference,腰围,decimal,cm,50-200,8280-0,,Y,腰围,中心性肥胖
Vital_Signs,blood_pressure,血压,string,,,,,Y,收缩压/舒张压,心血管风险
Labs,glucose_metabolism,糖代谢,string,,,,,Y,FPG/HbA1c/OGTT,糖尿病诊断
Labs,lipid_panel,血脂,string,,,,,Y,TC/TG/LDL/HDL,心血管风险
Labs,liver_function,肝功能,string,,,,,N,ALT/AST,脂肪肝
Labs,renal_function,肾功能,string,,,,,N,Cr/eGFR/UACR,肾脏并发症
Complications,microvascular,微血管并发症,string,,,,,N,视网膜病变/肾病/神经病变,糖尿病并发症
Complications,macrovascular,大血管并发症,string,,,,,N,冠心病/卒中/PAD,心血管疾病
Imaging,imaging_assessment,影像学评估,string,,,,,N,相关影像学检查,并发症筛查
Diagnosis,primary_diagnosis,主要诊断,string,,,,,Y,疾病诊断,临床诊断
Diagnosis,severity,疾病严重度,categorical,,Mild,Moderate,Severe,,,Y,轻度/中度/重度,分层管理
Treatment_Lifestyle,lifestyle_intervention,生活方式干预,string,,,,,Y,饮食/运动/减重,基础治疗
Treatment_Pharmacologic,medication,药物治疗,string,,,,,Y,治疗药物,药物方案
Monitoring,target_achievement,目标达标,string,,,,,Y,血糖/血压/血脂达标情况,治疗目标
Monitoring,follow_up_plan,随访计划,string,,,,,Y,随访安排,长期管理
Outcome,disease_control,疾病控制,categorical,,Well_Controlled,Partially_Controlled,Poorly_Controlled,,,Y,良好/部分/不佳,控制状态
Report,endocrinologist,内分泌科医师,string,,,,,Y,主管医师,责任医师
Report,report_date,报告日期,date,,,,,Y,报告时间,文档记录
