Category,Field_Name,Chinese_Name,Data_Type,Unit,Valid_Range,LOINC_Code,Required,Description,Clinical_Significance
Basic_Info,patient_id,患者ID,string,,,,,Y,唯一标识,患者追踪
Basic_Info,admission_date,入院日期,date,,,,,Y,入院时间,择期/急诊
Basic_Info,age,年龄,integer,years,18-120,,,Y,患者年龄,胆石症危险因素
Basic_Info,gender,性别,categorical,,Male,Female,,,Y,性别,女性发病率高
Risk_Factors,obesity,肥胖,boolean,,,,,Y,BMI≥30,4F危险因素
Risk_Factors,diabetes,糖尿病,boolean,,,,,Y,糖尿病史,感染风险
Risk_Factors,pregnancy_history,妊娠史,categorical,,Not_Applicable,Nulliparous,Multiparous,,,N,不适用/未产/经产,女性危险因素
Risk_Factors,rapid_weight_loss,快速减重,boolean,,,,,N,快速体重下降,胆石形成
Indication,primary_diagnosis,主要诊断,categorical,,Acute_Cholecystitis,Chronic_Cholecystitis,Symptomatic_Cholelithiasis,Cholecystitis_with_CBD_Stone,Gallbladder_Polyp,Gallbladder_Cancer,Acalculous_Cholecystitis,,,Y,急性胆囊炎/慢性胆囊炎/症状性胆石症/胆囊炎伴胆总管结石/胆囊息肉/胆囊癌/无结石性胆囊炎,手术指征
Indication,urgency,手术紧迫性,categorical,,Elective,Urgent,Emergency,,,Y,择期/紧急/急诊,手术时机
Clinical_Features,symptom_duration,症状持续时间,integer,hours,0-720,,,Y,症状持续小时数,急性vs慢性
Clinical_Features,right_upper_quadrant_pain,右上腹痛,boolean,,,,,Y,右上腹疼痛,胆囊炎典型症状
Clinical_Features,murphys_sign,Murphy征,boolean,,,,,Y,右上腹深压痛突然停止吸气,胆囊炎体征
Clinical_Features,fever,发热,boolean,,,,,Y,体温>38℃,炎症反应
Clinical_Features,jaundice,黄疸,boolean,,,,,Y,黄疸,胆总管梗阻
Vital_Signs,temperature,体温,decimal,℃,35-42,8310-5,,Y,体温,感染程度
Vital_Signs,heart_rate,心率,integer,bpm,40-200,8867-4,,Y,心率,全身反应
Vital_Signs,blood_pressure,血压,string,,,,,Y,收缩压/舒张压,血流动力学
Labs,wbc_count,白细胞计数,decimal,×10⁹/L,0-50,6690-2,,Y,WBC,感染指标
Labs,total_bilirubin,总胆红素,decimal,μmol/L,0-500,1975-2,,Y,TBIL,胆道梗阻
Labs,direct_bilirubin,直接胆红素,decimal,μmol/L,0-300,1968-7,,Y,DBIL,肝外梗阻
Labs,alt,谷丙转氨酶,decimal,U/L,0-1000,1742-6,,Y,ALT,肝细胞损伤
Labs,ast,谷草转氨酶,decimal,U/L,0-1000,1920-8,,Y,AST,肝细胞损伤
Labs,alp,碱性磷酸酶,decimal,U/L,0-1000,6768-6,,Y,ALP,胆汁淤积
Labs,ggt,谷氨酰转肽酶,decimal,U/L,0-1000,2324-2,,Y,GGT,胆道梗阻
Labs,amylase,淀粉酶,decimal,U/L,0-2000,1798-8,,N,淀粉酶,胆源性胰腺炎
Labs,lipase,脂肪酶,decimal,U/L,0-2000,3040-3,,N,脂肪酶,胰腺炎
Imaging,ultrasound,超声检查,string,,,,,Y,胆囊壁厚度/结石/积液,首选影像学
Imaging,gallbladder_wall_thickness,胆囊壁厚度,decimal,mm,0-20,,,Y,超声测量,>3mm异常
Imaging,gallstone_size,结石大小,decimal,mm,0-50,,,N,最大结石直径,手术难度
Imaging,gallstone_number,结石数量,categorical,,None,Solitary,Multiple,,,Y,无/单发/多发,结石负荷
Imaging,cbd_diameter,胆总管直径,decimal,mm,0-30,,,Y,超声/MRCP测量,>6mm扩张
Imaging,cbd_stone,胆总管结石,boolean,,,,,Y,胆总管结石,需ERCP/胆总管探查
Imaging,mrcp,磁共振胰胆管成像,categorical,,Not_Done,Normal,CBD_Stone,Stricture,,,N,未做/正常/胆总管结石/狭窄,胆道评估
Severity,tokyo_guidelines_grade,Tokyo指南分级,categorical,,Grade_I,Grade_II,Grade_III,,,Y,I级轻度/II级中度/III级重度,急性胆囊炎严重度
Severity,sepsis,脓毒症,boolean,,,,,Y,全身炎症反应综合征,重症
Preoperative,ercp,术前ERCP,boolean,,,,,N,逆行胰胆管造影,取石/引流
Preoperative,ptcd,经皮经肝胆囊穿刺引流,boolean,,,,,N,PTCD引流,重症延期手术
Preoperative,asa_score,ASA分级,categorical,,ASA_I,ASA_II,ASA_III,ASA_IV,,,Y,ASA I-IV级,麻醉风险
Surgery_Approach,surgical_technique,手术方式,categorical,,Laparoscopic,Open,Converted,Robotic,,,Y,腹腔镜/开放/中转开放/机器人,手术入路
Surgery_Approach,conversion_reason,中转原因,categorical,,Not_Applicable,Severe_Inflammation,Bleeding,Anatomical_Difficulty,,,N,不适用/严重炎症/出血/解剖困难,中转指征
Surgery_Procedure,operative_time,手术时间,integer,minutes,10-600,,,Y,手术时长分钟,手术复杂度
Surgery_Procedure,intraoperative_cholangiography,术中胆道造影,boolean,,,,,N,IOC,胆道评估
Surgery_Procedure,cbd_exploration,胆总管探查,boolean,,,,,N,胆总管切开取石,胆总管结石处理
Surgery_Procedure,t_tube_drainage,T管引流,boolean,,,,,N,T管置入,胆道减压
Surgery_Procedure,drain_placement,腹腔引流,boolean,,,,,N,腹腔引流管,渗液监测
Surgery_Findings,calots_triangle_anatomy,Calot三角解剖,categorical,,Normal,Difficult,Frozen,,,Y,正常/困难/冻结,解剖难度
Surgery_Findings,gallbladder_perforation,胆囊穿孔,boolean,,,,,Y,胆囊穿孔,严重炎症
Surgery_Findings,pericholecystic_abscess,胆囊周围脓肿,boolean,,,,,N,脓肿形成,局部感染
Surgery_Findings,bile_spillage,胆汁溢出,boolean,,,,,N,术中胆汁污染,感染风险
Complications,intraoperative_complications,术中并发症,categorical,,None,Bleeding,Bile_Duct_Injury,Bowel_Injury,Liver_Injury,,,Y,无/出血/胆道损伤/肠损伤/肝损伤,术中意外
